rule_id,created_at,updated_at,category_id,category_name,impact_name,impact,likelihood,node_id,tags,playbook_count,reboot_required,publish_date,impacted_systems_count,reports_shown,rule_status,total_risk,hosts_acked_count,rating
rule_482,2024-06-05T00:00:00,2024-06-26T00:00:00,4,Performance,Database Performance Loss,2,5,5922032,hardening,1,True,2024-06-23T00:00:00,8,True,enabled,5,2,5
rule_483,2024-06-24T00:00:00,2024-06-30T00:00:00,3,Stability,Database Performance Loss,2,3,9525904,tuning,2,False,2024-06-25T00:00:00,7,True,enabled,4,2,2
rule_484,2024-06-29T00:00:00,2024-06-29T00:00:00,4,Performance,Best Practice,1,2,1415648,stability,0,True,2024-06-30T00:00:00,7,True,enabled,3,2,1
rule_485,2024-06-29T00:00:00,2024-06-29T00:00:00,1,Availability,Decreased Security,2,5,3106582,security,1,True,2024-06-29T00:00:00,9,True,enabled,4,3,3
rule_486,2024-06-25T00:00:00,2024-06-27T00:00:00,1,Availability,Decreased Security,2,5,6439693,database,1,True,2024-06-30T00:00:00,4,True,enabled,4,1,0
rule_487,2024-06-04T00:00:00,2024-06-15T00:00:00,1,Availability,Database Performance Loss,2,4,7305574,logging,0,False,2024-06-17T00:00:00,5,True,enabled,4,4,5
rule_488,2024-06-29T00:00:00,2024-06-29T00:00:00,4,Performance,Decreased Security,2,1,3689884,availability,3,True,2024-06-29T00:00:00,2,True,enabled,1,3,3
rule_489,2024-06-29T00:00:00,2024-06-29T00:00:00,4,Performance,Best Practice,1,5,4874088,database,3,False,2024-06-30T00:00:00,8,True,enabled,5,5,4
rule_490,2024-06-15T00:00:00,2024-06-21T00:00:00,4,Performance,Best Practice,1,4,6331870,stability,2,True,2024-06-29T00:00:00,6,True,enabled,2,0,4
rule_491,2024-06-16T00:00:00,2024-06-22T00:00:00,4,Performance,Database Performance Loss,2,3,8067670,stability,1,True,2024-06-21T00:00:00,8,True,enabled,1,5,5
rule_492,2024-06-17T00:00:00,2024-06-28T00:00:00,4,Performance,Best Practice,1,5,2541154,logging,3,True,2024-06-21T00:00:00,3,True,enabled,5,2,3
rule_493,2024-06-20T00:00:00,2024-06-22T00:00:00,3,Stability,Database Performance Loss,2,3,4416543,performance,0,True,2024-06-29T00:00:00,1,True,enabled,4,0,2
rule_494,2024-06-07T00:00:00,2024-06-27T00:00:00,2,Security,Best Practice,1,5,2562544,database,0,True,2024-06-17T00:00:00,8,True,enabled,4,4,0
rule_495,2024-06-08T00:00:00,2024-06-14T00:00:00,2,Security,Database Performance Loss,2,5,2384289,tuning,0,True,2024-06-16T00:00:00,4,True,enabled,3,1,4
rule_496,2024-06-02T00:00:00,2024-06-03T00:00:00,4,Performance,Best Practice,1,1,9475291,logging,3,False,2024-06-26T00:00:00,6,True,enabled,1,1,4
rule_497,2024-06-01T00:00:00,2024-06-02T00:00:00,3,Stability,Best Practice,1,4,4833864,tuning,0,False,2024-06-07T00:00:00,4,True,enabled,1,4,2
rule_498,2024-06-02T00:00:00,2024-06-19T00:00:00,4,Performance,Decreased Security,2,4,9552581,stability,2,False,2024-06-19T00:00:00,5,True,enabled,2,5,0
rule_499,2024-06-28T00:00:00,2024-06-28T00:00:00,1,Availability,Decreased Security,2,1,1979545,stability,3,False,2024-06-29T00:00:00,8,True,enabled,1,4,2
rule_500,2024-06-01T00:00:00,2024-06-22T00:00:00,4,Performance,Database Performance Loss,2,3,3587238,performance,0,True,2024-06-02T00:00:00,5,True,enabled,5,1,5
rule_501,2024-06-15T00:00:00,2024-06-24T00:00:00,2,Security,Decreased Security,2,1,2388756,logging,0,True,2024-06-19T00:00:00,9,True,enabled,4,5,1
rule_502,2024-06-04T00:00:00,2024-06-12T00:00:00,4,Performance,Best Practice,1,3,2231615,stability,2,False,2024-06-28T00:00:00,7,True,enabled,3,4,3
rule_503,2024-06-27T00:00:00,2024-06-28T00:00:00,3,Stability,Database Performance Loss,2,5,9014682,availability,2,True,2024-06-27T00:00:00,5,True,enabled,1,1,5
rule_504,2024-06-12T00:00:00,2024-06-24T00:00:00,3,Stability,Decreased Security,2,2,7535576,database,0,False,2024-06-29T00:00:00,5,True,enabled,4,4,3
rule_505,2024-06-06T00:00:00,2024-06-18T00:00:00,4,Performance,Best Practice,1,5,2089937,logging,0,False,2024-06-23T00:00:00,9,True,enabled,3,3,1
rule_506,2024-06-17T00:00:00,2024-06-22T00:00:00,3,Stability,Best Practice,1,5,4712508,hardening,2,False,2024-06-24T00:00:00,8,True,enabled,3,3,2
rule_507,2024-06-26T00:00:00,2024-06-29T00:00:00,3,Stability,Database Performance Loss,2,3,6112462,availability,1,False,2024-06-28T00:00:00,10,True,enabled,3,0,5
rule_508,2024-06-19T00:00:00,2024-06-23T00:00:00,3,Stability,Best Practice,1,1,7020177,stability,1,True,2024-06-27T00:00:00,10,True,enabled,5,1,0
rule_509,2024-06-04T00:00:00,2024-06-16T00:00:00,3,Stability,Decreased Security,2,3,3297319,security,1,False,2024-06-07T00:00:00,9,True,enabled,3,3,1
rule_510,2024-06-11T00:00:00,2024-06-14T00:00:00,2,Security,Decreased Security,2,5,9028195,hardening,2,False,2024-06-13T00:00:00,5,True,enabled,2,3,1
rule_511,2024-06-02T00:00:00,2024-06-02T00:00:00,2,Security,Best Practice,1,2,6680921,performance,0,False,2024-06-08T00:00:00,6,True,enabled,5,0,4
rule_512,2024-06-30T00:00:00,2024-06-30T00:00:00,1,Availability,Decreased Security,2,4,7707102,stability,1,True,2024-06-30T00:00:00,1,True,enabled,4,0,4
rule_513,2024-06-21T00:00:00,2024-06-28T00:00:00,4,Performance,Best Practice,1,4,3370930,availability,2,True,2024-06-29T00:00:00,5,True,enabled,5,4,2
rule_514,2024-06-14T00:00:00,2024-06-25T00:00:00,1,Availability,Best Practice,1,3,1500855,stability,2,True,2024-06-26T00:00:00,2,True,enabled,1,3,5
rule_515,2024-06-09T00:00:00,2024-06-16T00:00:00,1,Availability,Database Performance Loss,2,2,2929095,hardening,0,False,2024-06-11T00:00:00,9,True,enabled,1,1,2
rule_516,2024-06-14T00:00:00,2024-06-15T00:00:00,1,Availability,Best Practice,1,3,4210951,database,2,False,2024-06-22T00:00:00,4,True,enabled,5,2,1
rule_517,2024-06-27T00:00:00,2024-06-27T00:00:00,4,Performance,Best Practice,1,2,4624548,availability,2,False,2024-06-30T00:00:00,1,True,enabled,2,2,0
rule_518,2024-06-04T00:00:00,2024-06-22T00:00:00,3,Stability,Decreased Security,2,5,8999649,performance,1,True,2024-06-27T00:00:00,10,True,enabled,3,3,2
rule_519,2024-06-12T00:00:00,2024-06-25T00:00:00,1,Availability,Decreased Security,2,5,3277020,security,1,True,2024-06-28T00:00:00,1,True,enabled,1,2,1
rule_520,2024-06-28T00:00:00,2024-06-28T00:00:00,1,Availability,Database Performance Loss,2,2,5386170,logging,3,True,2024-06-28T00:00:00,2,True,enabled,4,5,5
rule_521,2024-06-23T00:00:00,2024-06-26T00:00:00,2,Security,Best Practice,1,5,9802328,performance,2,False,2024-06-28T00:00:00,2,True,enabled,5,2,3
rule_522,2024-06-09T00:00:00,2024-06-25T00:00:00,1,Availability,Decreased Security,2,4,9469300,performance,0,False,2024-06-19T00:00:00,5,True,enabled,3,5,1
rule_523,2024-06-01T00:00:00,2024-06-26T00:00:00,3,Stability,Database Performance Loss,2,3,3197080,performance,2,True,2024-06-30T00:00:00,6,True,enabled,3,4,0
rule_524,2024-06-28T00:00:00,2024-06-30T00:00:00,1,Availability,Best Practice,1,3,8409119,stability,3,False,2024-06-29T00:00:00,5,True,enabled,1,1,3
rule_525,2024-06-05T00:00:00,2024-06-28T00:00:00,4,Performance,Database Performance Loss,2,4,1961142,security,3,True,2024-06-30T00:00:00,9,True,enabled,3,4,1
rule_526,2024-06-23T00:00:00,2024-06-30T00:00:00,4,Performance,Database Performance Loss,2,4,2425379,performance,3,True,2024-06-23T00:00:00,4,True,enabled,4,1,3
rule_527,2024-06-11T00:00:00,2024-06-24T00:00:00,4,Performance,Database Performance Loss,2,4,8363408,availability,2,True,2024-06-17T00:00:00,9,True,enabled,1,2,1
rule_528,2024-06-16T00:00:00,2024-06-17T00:00:00,4,Performance,Best Practice,1,2,9228806,database,2,False,2024-06-23T00:00:00,2,True,enabled,5,5,0
rule_529,2024-06-10T00:00:00,2024-06-22T00:00:00,4,Performance,Best Practice,1,4,8956722,database,0,False,2024-06-20T00:00:00,2,True,enabled,3,2,1
rule_530,2024-06-21T00:00:00,2024-06-26T00:00:00,1,Availability,Decreased Security,2,1,8965385,availability,1,True,2024-06-24T00:00:00,1,True,enabled,1,5,5
rule_531,2024-06-15T00:00:00,2024-06-27T00:00:00,4,Performance,Decreased Security,2,5,8864640,stability,2,False,2024-06-23T00:00:00,10,True,enabled,5,3,0
rule_532,2024-06-24T00:00:00,2024-06-30T00:00:00,1,Availability,Database Performance Loss,2,4,7200235,tuning,2,True,2024-06-25T00:00:00,9,True,enabled,3,1,0
rule_533,2024-06-23T00:00:00,2024-06-27T00:00:00,2,Security,Best Practice,1,3,8058429,security,0,False,2024-06-28T00:00:00,9,True,enabled,4,2,4
rule_534,2024-06-30T00:00:00,2024-06-30T00:00:00,3,Stability,Database Performance Loss,2,4,9036056,tuning,0,True,2024-06-30T00:00:00,6,True,enabled,2,3,0
rule_535,2024-06-23T00:00:00,2024-06-25T00:00:00,4,Performance,Decreased Security,2,3,6692545,hardening,2,True,2024-06-28T00:00:00,7,True,enabled,2,1,1
rule_536,2024-06-26T00:00:00,2024-06-30T00:00:00,2,Security,Database Performance Loss,2,1,6657933,availability,3,True,2024-06-28T00:00:00,4,True,enabled,1,5,0
rule_537,2024-06-25T00:00:00,2024-06-26T00:00:00,3,Stability,Database Performance Loss,2,4,6504721,security,0,True,2024-06-25T00:00:00,6,True,enabled,1,3,3
rule_538,2024-06-14T00:00:00,2024-06-22T00:00:00,1,Availability,Decreased Security,2,1,5855394,stability,3,False,2024-06-26T00:00:00,5,True,enabled,3,1,4
rule_539,2024-06-10T00:00:00,2024-06-29T00:00:00,1,Availability,Best Practice,1,5,9548682,stability,3,True,2024-06-15T00:00:00,10,True,enabled,1,3,1
rule_540,2024-06-30T00:00:00,2024-06-30T00:00:00,1,Availability,Best Practice,1,1,7758639,logging,0,False,2024-06-30T00:00:00,2,True,enabled,3,0,1
rule_541,2024-06-11T00:00:00,2024-06-30T00:00:00,1,Availability,Best Practice,1,4,3819595,hardening,3,False,2024-06-20T00:00:00,9,True,enabled,5,1,5
rule_542,2024-06-28T00:00:00,2024-06-28T00:00:00,4,Performance,Decreased Security,2,5,7806362,logging,3,True,2024-06-30T00:00:00,6,True,enabled,5,5,1
rule_543,2024-06-04T00:00:00,2024-06-15T00:00:00,1,Availability,Decreased Security,2,5,5981738,availability,1,True,2024-06-20T00:00:00,1,True,enabled,4,3,5
rule_544,2024-06-22T00:00:00,2024-06-27T00:00:00,2,Security,Decreased Security,2,5,6220247,stability,2,True,2024-06-25T00:00:00,7,True,enabled,3,5,4
rule_545,2024-06-03T00:00:00,2024-06-30T00:00:00,3,Stability,Decreased Security,2,1,7501675,security,3,False,2024-06-21T00:00:00,2,True,enabled,2,3,1
rule_546,2024-06-21T00:00:00,2024-06-26T00:00:00,4,Performance,Best Practice,1,5,7297367,security,2,False,2024-06-27T00:00:00,1,True,enabled,5,5,5
rule_547,2024-06-11T00:00:00,2024-06-11T00:00:00,2,Security,Best Practice,1,1,8126220,stability,3,False,2024-06-16T00:00:00,5,True,enabled,5,4,3
rule_548,2024-06-10T00:00:00,2024-06-20T00:00:00,1,Availability,Best Practice,1,4,9549627,hardening,3,True,2024-06-27T00:00:00,8,True,enabled,1,2,3
rule_549,2024-06-14T00:00:00,2024-06-25T00:00:00,1,Availability,Database Performance Loss,2,4,6493345,security,2,False,2024-06-21T00:00:00,5,True,enabled,4,1,3
rule_550,2024-06-12T00:00:00,2024-06-13T00:00:00,3,Stability,Database Performance Loss,2,2,9911227,logging,0,False,2024-06-30T00:00:00,5,True,enabled,4,3,4
rule_551,2024-06-17T00:00:00,2024-06-27T00:00:00,2,Security,Database Performance Loss,2,3,5379285,logging,3,False,2024-06-29T00:00:00,9,True,enabled,1,4,4
rule_552,2024-06-05T00:00:00,2024-06-30T00:00:00,3,Stability,Database Performance Loss,2,4,7151793,database,0,False,2024-06-12T00:00:00,3,True,enabled,3,1,3
rule_553,2024-06-04T00:00:00,2024-06-13T00:00:00,1,Availability,Database Performance Loss,2,5,2850902,hardening,2,False,2024-06-07T00:00:00,8,True,enabled,2,4,5
rule_554,2024-06-20T00:00:00,2024-06-26T00:00:00,1,Availability,Decreased Security,2,5,4898692,logging,0,True,2024-06-24T00:00:00,3,True,enabled,3,5,3
rule_555,2024-06-16T00:00:00,2024-06-16T00:00:00,3,Stability,Best Practice,1,3,4728785,hardening,2,True,2024-06-20T00:00:00,7,True,enabled,4,0,0
rule_556,2024-06-07T00:00:00,2024-06-18T00:00:00,3,Stability,Decreased Security,2,4,1768291,stability,3,True,2024-06-17T00:00:00,6,True,enabled,1,5,4
rule_557,2024-06-29T00:00:00,2024-06-29T00:00:00,1,Availability,Database Performance Loss,2,1,2818067,hardening,1,True,2024-06-29T00:00:00,3,True,enabled,1,3,2
rule_558,2024-06-30T00:00:00,2024-06-30T00:00:00,3,Stability,Best Practice,1,5,2380428,tuning,0,True,2024-06-30T00:00:00,3,True,enabled,5,3,0
rule_559,2024-06-13T00:00:00,2024-06-27T00:00:00,2,Security,Best Practice,1,5,5290820,tuning,3,True,2024-06-26T00:00:00,10,True,enabled,1,1,3
rule_560,2024-06-06T00:00:00,2024-06-18T00:00:00,4,Performance,Best Practice,1,1,4464094,security,3,False,2024-06-13T00:00:00,9,True,enabled,5,1,1
rule_561,2024-06-14T00:00:00,2024-06-27T00:00:00,1,Availability,Database Performance Loss,2,4,7896418,hardening,3,False,2024-06-27T00:00:00,7,True,enabled,5,2,1
rule_562,2024-06-29T00:00:00,2024-06-29T00:00:00,2,Security,Database Performance Loss,2,1,4696019,database,1,False,2024-06-29T00:00:00,3,True,enabled,1,2,2
rule_563,2024-06-16T00:00:00,2024-06-26T00:00:00,2,Security,Best Practice,1,5,6361130,database,2,True,2024-06-16T00:00:00,7,True,enabled,2,5,5
rule_564,2024-06-29T00:00:00,2024-06-30T00:00:00,4,Performance,Best Practice,1,5,2690753,availability,1,True,2024-06-29T00:00:00,6,True,enabled,4,2,0
rule_565,2024-06-26T00:00:00,2024-06-28T00:00:00,4,Performance,Decreased Security,2,1,5215701,database,1,False,2024-06-29T00:00:00,3,True,enabled,1,2,5
rule_566,2024-06-11T00:00:00,2024-06-19T00:00:00,1,Availability,Decreased Security,2,3,2077352,security,0,True,2024-06-28T00:00:00,10,True,enabled,3,5,5
rule_567,2024-06-11T00:00:00,2024-06-23T00:00:00,2,Security,Decreased Security,2,4,8946722,logging,3,True,2024-06-26T00:00:00,4,True,enabled,1,0,1
rule_568,2024-06-05T00:00:00,2024-06-26T00:00:00,3,Stability,Best Practice,1,3,3437891,database,1,True,2024-06-26T00:00:00,3,True,enabled,1,1,0
rule_569,2024-06-02T00:00:00,2024-06-22T00:00:00,3,Stability,Database Performance Loss,2,2,5761905,availability,1,True,2024-06-09T00:00:00,2,True,enabled,3,0,5
rule_570,2024-06-26T00:00:00,2024-06-30T00:00:00,4,Performance,Decreased Security,2,2,9278663,database,3,False,2024-06-30T00:00:00,7,True,enabled,4,3,1
rule_571,2024-06-16T00:00:00,2024-06-30T00:00:00,4,Performance,Best Practice,1,3,5074097,tuning,1,True,2024-06-19T00:00:00,7,True,enabled,3,1,1
rule_572,2024-06-26T00:00:00,2024-06-27T00:00:00,2,Security,Database Performance Loss,2,4,8703883,hardening,2,True,2024-06-29T00:00:00,6,True,enabled,2,3,4
rule_573,2024-06-17T00:00:00,2024-06-26T00:00:00,3,Stability,Decreased Security,2,2,2084544,performance,2,True,2024-06-21T00:00:00,4,True,enabled,4,0,2
rule_574,2024-06-14T00:00:00,2024-06-27T00:00:00,2,Security,Best Practice,1,1,9482642,hardening,1,True,2024-06-22T00:00:00,6,True,enabled,4,5,5
rule_575,2024-06-11T00:00:00,2024-06-27T00:00:00,4,Performance,Best Practice,1,2,1867452,stability,3,False,2024-06-12T00:00:00,2,True,enabled,2,0,5
rule_576,2024-06-30T00:00:00,2024-06-30T00:00:00,1,Availability,Decreased Security,2,3,8330820,availability,1,False,2024-06-30T00:00:00,10,True,enabled,2,1,1
rule_577,2024-06-26T00:00:00,2024-06-26T00:00:00,2,Security,Decreased Security,2,3,1941584,performance,0,False,2024-06-30T00:00:00,2,True,enabled,3,0,1
rule_578,2024-06-23T00:00:00,2024-06-30T00:00:00,3,Stability,Decreased Security,2,4,2249085,logging,2,False,2024-06-26T00:00:00,8,True,enabled,4,3,4
rule_579,2024-06-21T00:00:00,2024-06-29T00:00:00,4,Performance,Database Performance Loss,2,1,6140849,logging,3,False,2024-06-24T00:00:00,8,True,enabled,1,1,3
rule_580,2024-06-04T00:00:00,2024-06-29T00:00:00,2,Security,Database Performance Loss,2,5,1042412,performance,0,True,2024-06-29T00:00:00,10,True,enabled,4,2,5
rule_581,2024-06-03T00:00:00,2024-06-14T00:00:00,1,Availability,Decreased Security,2,5,1766032,tuning,2,True,2024-06-20T00:00:00,1,True,enabled,2,0,3
rule_582,2024-06-04T00:00:00,2024-06-12T00:00:00,1,Availability,Best Practice,1,1,6784655,logging,2,True,2024-06-14T00:00:00,10,True,enabled,5,4,3
rule_583,2024-06-19T00:00:00,2024-06-25T00:00:00,4,Performance,Database Performance Loss,2,3,4149834,logging,3,True,2024-06-24T00:00:00,8,True,enabled,2,5,2
rule_584,2024-06-21T00:00:00,2024-06-21T00:00:00,4,Performance,Decreased Security,2,2,1096365,hardening,0,False,2024-06-30T00:00:00,1,True,enabled,5,4,2
rule_585,2024-06-25T00:00:00,2024-06-27T00:00:00,4,Performance,Database Performance Loss,2,4,8411239,logging,0,False,2024-06-30T00:00:00,1,True,enabled,2,3,4
rule_586,2024-06-22T00:00:00,2024-06-23T00:00:00,4,Performance,Decreased Security,2,3,3948586,performance,2,False,2024-06-22T00:00:00,7,True,enabled,5,2,3
rule_587,2024-06-15T00:00:00,2024-06-28T00:00:00,1,Availability,Best Practice,1,5,3177432,availability,2,False,2024-06-26T00:00:00,9,True,enabled,4,5,2
rule_588,2024-06-15T00:00:00,2024-06-23T00:00:00,3,Stability,Decreased Security,2,3,9333092,database,1,False,2024-06-27T00:00:00,3,True,enabled,3,4,1
rule_589,2024-06-13T00:00:00,2024-06-15T00:00:00,3,Stability,Decreased Security,2,5,6093674,logging,3,False,2024-06-21T00:00:00,3,True,enabled,2,1,1
rule_590,2024-06-20T00:00:00,2024-06-30T00:00:00,1,Availability,Decreased Security,2,4,1841775,database,1,False,2024-06-27T00:00:00,4,True,enabled,5,2,5
rule_591,2024-06-07T00:00:00,2024-06-20T00:00:00,4,Performance,Decreased Security,2,5,7937480,logging,0,True,2024-06-21T00:00:00,8,True,enabled,4,4,0
rule_592,2024-06-18T00:00:00,2024-06-30T00:00:00,4,Performance,Database Performance Loss,2,1,6154558,security,1,True,2024-06-19T00:00:00,9,True,enabled,3,5,3
rule_593,2024-06-15T00:00:00,2024-06-16T00:00:00,1,Availability,Decreased Security,2,5,6253269,performance,1,True,2024-06-17T00:00:00,7,True,enabled,3,4,2
rule_594,2024-06-10T00:00:00,2024-06-10T00:00:00,1,Availability,Decreased Security,2,3,8018455,performance,1,False,2024-06-25T00:00:00,3,True,enabled,1,5,1
rule_595,2024-06-17T00:00:00,2024-06-29T00:00:00,1,Availability,Decreased Security,2,5,3520787,security,1,False,2024-06-23T00:00:00,3,True,enabled,3,4,3
rule_596,2024-06-05T00:00:00,2024-06-06T00:00:00,4,Performance,Best Practice,1,3,7209927,logging,2,False,2024-06-26T00:00:00,6,True,enabled,5,0,2
rule_597,2024-06-21T00:00:00,2024-06-22T00:00:00,4,Performance,Database Performance Loss,2,3,2362255,security,2,True,2024-06-27T00:00:00,1,True,enabled,2,1,3
rule_598,2024-06-27T00:00:00,2024-06-29T00:00:00,2,Security,Decreased Security,2,3,9709425,tuning,2,False,2024-06-29T00:00:00,5,True,enabled,3,5,1
rule_599,2024-06-07T00:00:00,2024-06-17T00:00:00,4,Performance,Database Performance Loss,2,2,8959044,performance,0,True,2024-06-29T00:00:00,2,True,enabled,5,0,3
rule_600,2024-06-15T00:00:00,2024-06-20T00:00:00,2,Security,Best Practice,1,1,7198060,availability,2,False,2024-06-22T00:00:00,9,True,enabled,5,2,1
rule_601,2024-06-14T00:00:00,2024-06-16T00:00:00,2,Security,Database Performance Loss,2,3,7259833,availability,1,False,2024-06-25T00:00:00,7,True,enabled,1,0,4
rule_602,2024-06-28T00:00:00,2024-06-29T00:00:00,2,Security,Database Performance Loss,2,2,5310309,hardening,1,True,2024-06-29T00:00:00,2,True,enabled,2,4,1
rule_603,2024-06-10T00:00:00,2024-06-15T00:00:00,4,Performance,Decreased Security,2,1,2652012,hardening,1,True,2024-06-15T00:00:00,4,True,enabled,5,5,3
rule_604,2024-06-22T00:00:00,2024-06-25T00:00:00,4,Performance,Best Practice,1,4,1683146,availability,3,True,2024-06-26T00:00:00,5,True,enabled,1,4,5
rule_605,2024-06-18T00:00:00,2024-06-26T00:00:00,1,Availability,Best Practice,1,1,1482522,tuning,0,False,2024-06-24T00:00:00,9,True,enabled,1,5,4
rule_606,2024-06-08T00:00:00,2024-06-08T00:00:00,1,Availability,Decreased Security,2,3,8558170,availability,2,True,2024-06-24T00:00:00,1,True,enabled,3,4,3
rule_607,2024-06-18T00:00:00,2024-06-30T00:00:00,3,Stability,Database Performance Loss,2,4,1447169,logging,3,True,2024-06-29T00:00:00,2,True,enabled,3,5,5
rule_608,2024-06-01T00:00:00,2024-06-23T00:00:00,4,Performance,Decreased Security,2,2,9468986,performance,3,False,2024-06-30T00:00:00,10,True,enabled,2,3,5
rule_609,2024-06-17T00:00:00,2024-06-21T00:00:00,4,Performance,Best Practice,1,1,4566948,stability,1,True,2024-06-18T00:00:00,10,True,enabled,4,0,5
rule_610,2024-06-09T00:00:00,2024-06-17T00:00:00,1,Availability,Best Practice,1,3,2057141,availability,1,False,2024-06-12T00:00:00,10,True,enabled,5,2,1
rule_611,2024-06-06T00:00:00,2024-06-07T00:00:00,1,Availability,Best Practice,1,5,1558049,database,2,False,2024-06-22T00:00:00,2,True,enabled,5,2,5
rule_612,2024-06-14T00:00:00,2024-06-29T00:00:00,2,Security,Best Practice,1,1,7624015,hardening,0,False,2024-06-17T00:00:00,2,True,enabled,1,0,5
rule_613,2024-06-01T00:00:00,2024-06-27T00:00:00,1,Availability,Best Practice,1,5,9033307,logging,1,True,2024-06-29T00:00:00,2,True,enabled,2,0,4
rule_614,2024-06-20T00:00:00,2024-06-22T00:00:00,4,Performance,Decreased Security,2,4,5431140,security,3,False,2024-06-21T00:00:00,1,True,enabled,5,1,0
rule_615,2024-06-22T00:00:00,2024-06-29T00:00:00,1,Availability,Decreased Security,2,4,2520087,database,1,False,2024-06-28T00:00:00,9,True,enabled,1,5,3
rule_616,2024-06-22T00:00:00,2024-06-24T00:00:00,2,Security,Decreased Security,2,4,5320531,hardening,2,False,2024-06-26T00:00:00,10,True,enabled,4,0,2
rule_617,2024-06-06T00:00:00,2024-06-17T00:00:00,3,Stability,Best Practice,1,4,9907665,tuning,1,False,2024-06-23T00:00:00,7,True,enabled,2,0,1
rule_618,2024-06-01T00:00:00,2024-06-01T00:00:00,2,Security,Database Performance Loss,2,3,3923939,database,3,True,2024-06-30T00:00:00,6,True,enabled,3,4,2
rule_619,2024-06-17T00:00:00,2024-06-17T00:00:00,3,Stability,Decreased Security,2,4,7151218,database,0,True,2024-06-20T00:00:00,2,True,enabled,4,4,4
rule_620,2024-06-16T00:00:00,2024-06-22T00:00:00,4,Performance,Best Practice,1,1,6265439,tuning,2,True,2024-06-25T00:00:00,6,True,enabled,3,1,2
rule_621,2024-06-17T00:00:00,2024-06-22T00:00:00,3,Stability,Decreased Security,2,4,4963390,tuning,3,False,2024-06-23T00:00:00,4,True,enabled,1,3,2
rule_622,2024-06-21T00:00:00,2024-06-25T00:00:00,1,Availability,Database Performance Loss,2,2,7949713,stability,1,False,2024-06-25T00:00:00,2,True,enabled,5,5,1
rule_623,2024-06-16T00:00:00,2024-06-24T00:00:00,3,Stability,Best Practice,1,5,4621318,logging,1,False,2024-06-28T00:00:00,9,True,enabled,3,3,2
rule_624,2024-06-08T00:00:00,2024-06-17T00:00:00,1,Availability,Best Practice,1,4,5101927,availability,0,True,2024-06-16T00:00:00,9,True,enabled,4,5,3
rule_625,2024-06-16T00:00:00,2024-06-18T00:00:00,2,Security,Database Performance Loss,2,2,2247000,logging,2,False,2024-06-28T00:00:00,3,True,enabled,3,0,2
rule_626,2024-06-06T00:00:00,2024-06-07T00:00:00,4,Performance,Decreased Security,2,1,3244937,security,2,True,2024-06-24T00:00:00,6,True,enabled,2,5,4
rule_627,2024-06-30T00:00:00,2024-06-30T00:00:00,4,Performance,Decreased Security,2,3,3095963,tuning,2,True,2024-06-30T00:00:00,1,True,enabled,2,2,3
rule_628,2024-06-02T00:00:00,2024-06-04T00:00:00,4,Performance,Best Practice,1,5,7586801,security,1,False,2024-06-08T00:00:00,2,True,enabled,4,2,0
rule_629,2024-06-17T00:00:00,2024-06-23T00:00:00,4,Performance,Database Performance Loss,2,5,2339963,availability,2,False,2024-06-20T00:00:00,5,True,enabled,4,0,0
rule_630,2024-06-15T00:00:00,2024-06-16T00:00:00,1,Availability,Database Performance Loss,2,5,4082872,stability,2,True,2024-06-22T00:00:00,6,True,enabled,3,5,4
rule_631,2024-06-05T00:00:00,2024-06-19T00:00:00,2,Security,Decreased Security,2,1,5677983,hardening,0,False,2024-06-13T00:00:00,9,True,enabled,5,3,4
rule_632,2024-06-23T00:00:00,2024-06-24T00:00:00,1,Availability,Best Practice,1,4,6827299,tuning,1,False,2024-06-29T00:00:00,5,True,enabled,4,5,1
rule_633,2024-06-10T00:00:00,2024-06-27T00:00:00,4,Performance,Database Performance Loss,2,5,2706450,logging,1,True,2024-06-16T00:00:00,6,True,enabled,4,0,3
rule_634,2024-06-09T00:00:00,2024-06-15T00:00:00,3,Stability,Best Practice,1,4,2864442,database,1,True,2024-06-09T00:00:00,6,True,enabled,1,3,5
rule_635,2024-06-09T00:00:00,2024-06-30T00:00:00,1,Availability,Best Practice,1,5,6884556,performance,2,True,2024-06-12T00:00:00,4,True,enabled,5,1,0
rule_636,2024-06-03T00:00:00,2024-06-23T00:00:00,4,Performance,Decreased Security,2,2,1438455,hardening,3,True,2024-06-08T00:00:00,8,True,enabled,1,0,0
rule_637,2024-06-01T00:00:00,2024-06-19T00:00:00,1,Availability,Database Performance Loss,2,5,5988855,tuning,1,False,2024-06-18T00:00:00,6,True,enabled,1,3,1
rule_638,2024-06-10T00:00:00,2024-06-14T00:00:00,4,Performance,Decreased Security,2,1,8017198,availability,3,False,2024-06-26T00:00:00,8,True,enabled,3,5,5
rule_639,2024-06-18T00:00:00,2024-06-25T00:00:00,2,Security,Decreased Security,2,3,9429373,logging,2,False,2024-06-29T00:00:00,4,True,enabled,5,5,2
rule_640,2024-06-23T00:00:00,2024-06-30T00:00:00,1,Availability,Database Performance Loss,2,2,3513902,stability,2,True,2024-06-30T00:00:00,1,True,enabled,3,5,2
rule_641,2024-06-26T00:00:00,2024-06-29T00:00:00,1,Availability,Database Performance Loss,2,4,2331957,hardening,3,False,2024-06-28T00:00:00,10,True,enabled,2,3,5
rule_642,2024-06-17T00:00:00,2024-06-24T00:00:00,3,Stability,Database Performance Loss,2,1,8932887,security,2,False,2024-06-17T00:00:00,2,True,enabled,3,5,3
